Article Title,Article Link,Article Text,Article Summary,Article Image
"Japan's economy shrinks in the first quarter, dragged by US tariff tensions",https://timesofindia.indiatimes.com/business/international-business/japans-economy-shrinks-in-the-first-quarter-dragged-by-us-tariff-tensions/articleshow/121214892.cms,"The Japanese economy took a hit for the first time in a year, weighed down by fragile domestic demand and trade tensions with the US. Preliminary government data released on Friday showed that the gross domestic product (GDP) fell at an annualised rate of 0.7% in the January-March quarter, significantly worse than the market’s forecast for a 0.2% drop. On a quarterly basis, GDP contracted 0.2%, double the expected 0.1% decline.The downturn was largely driven by flat private consumption, which makes up more than half of Japan's economic output, and a sharp drop in exports indicating that the economy was losing support from external demand even before US President Donald Trump announced reciprocal tariffs on April 2.According to a Reuters report, analysts warned that the situation could worsen once the full impact of tariffs imposed by US President Donald Trump begins to bite.“Japan’s economy lacks a driver of growth given weakness in exports and consumption. It’s very vulnerable to shocks such as one from Trump tariffs,” said Yoshiki Shinke, senior executive economist at Dai-ichi Life Research Institute.“The data may lead to growing calls for bigger fiscal spending,” he added, warning that another contraction in the second quarter cannot be ruled out.While there were some bright spots like capital spending rising by 1.4%, and fourth-quarter GDP growth being revised up slightly to 2.4% external demand was a major drag.Exports fell by 0.6% while imports rose 2.9%, shaving 0.8 percentage point off growth.The GDP deflator rose 3.3% year-on-year, showing that companies are passing on rising costs. Still, that hasn’t been enough to lift overall momentum, especially as uncertainty looms over Japan’s key automobile sector, a major export engine.Japanese automakers are already feeling the pressure amid uncertain trade tensions. Toyota expected its profit to drop by a fifth in the current financial year. US President Trump announced a 10% tariff on all countries except for Canada, Mexico and China alongside higher tariffs for big trading partners like 24% for Japan. These tariffs are said to take effect from July unless the countries can manage to negotiate a deal with Washington.Japan's economic revitalisation minister Ryosei Akazawa acknowledged the challenges ahead, noting that wage growth could provide some support but trade risks remained a serious concern.“We must be mindful of downside risks to the economy from US tariff policy. The hit to consumption and household sentiment from continued price rises is also a risk to growth,” Akazawa said during a press conference, quoted by Reuters.“The early-year contraction serves as a reminder of Japan’s economic struggles. Tariff pain and weak domestic momentum will weigh on growth in the quarters ahead,” said Stefan Angrick, head of Japan and Frontier Markets Economics at Moody’s Analytics.The weaker data is likely to increase political pressure on Prime Minister Shigeru Ishiba to introduce fresh stimulus or tax cuts, though Akazawa insisted no such measures are currently planned.At the same time, the Bank of Japan is navigating its own set of complications. Having raised interest rates to 0.5% in January after ending a decade of ultra-loose policy, the central bank is now under pressure to hold back on further hikes. In early May, it slashed its growth forecasts, citing fears of a global slowdown.Takeshi Minami, chief economist at Norinchukin Research Institute, said, “If the impact of Trump tariffs is fairly light, the BOJ could raise interest rates again in September or October. But if the tariffs deal a severe blow to capital spending and exports, rate hikes could be put on hold.”","GDP fell at an annualised rate of 0.7% in the January-March quarter. On a quarterly basis, GDP contracted 0.2%, double the expected 0.1% decline. The downturn was largely driven by flat private consumption and a sharp drop in exports.","https://static.toiimg.com/thumb/msid-121214876,imgsize-362128,width-400,resizemode-4/121214876.jpg"
Warren Buffett reveals the real reason he stepped down from Berkshire Hathaway,https://timesofindia.indiatimes.com/business/international-business/warren-buffett-reveals-the-real-reason-he-stepped-down-from-berkshire-hathaway/articleshow/121207532.cms,"Warren Buffett, 94, attributed his decision to step down as Berkshire Hathaway's CEO to declining energy levels, rather than a predetermined succession plan. He acknowledged Greg Abel's superior productivity, stating it was unfair to delay his leadership. While Buffett will remain chairman with a significant stake, Abel will assume full operational control.","Warren Buffett, 94, attributed his decision to step down as Berkshire Hathaway's CEO to declining energy levels. He acknowledged Greg Abel's superior productivity, stating it was unfair to delay his leadership. While Buffett will remain chairman with a significant stake, Abel will assume full operational control.","https://static.toiimg.com/thumb/msid-121207603,imgsize-1119085,width-400,resizemode-4/121207603.jpg"
Akasa Air plans Southeast Asian expansion as Boeing problem eases,https://timesofindia.indiatimes.com/business/international-business/akasa-air-plans-southeast-asian-expansion-as-boeing-problem-eases/articleshow/121211284.cms,"The Boeing problem

Akasa Air is gearing up for a major expansion this fiscal year, after a year of muted growth, buying planes and expanding flight operations to new regions. The low-cost carrier currently contributes 5% to India’s domestic traffic.The airline plans to launch international flights to one of the most sought-after regions for Indian travellers, southeast Asia.However, having only Boeing planes in its fleet, the group has faced challenges to expand operations as the manufacturer has been going through a production slump.Akasa chief commercial officer Praveen Iyer told ET, ""The constraints seem to have been addressed to a large extent. Boeing had a peculiar issue and that's resolved, which is good news.""“The good news is the worst is behind the supply,” Iyer added.He further added that they will be back on track for more deliveries this year, “we are happy with how the deliveries are scheduled for the rest of the year.”In the upcoming months, Akasa is aiming to increase its available seat kilometres, a key measure of airline capacity, by 30–40%.Akasa had initially ordered 72 Boeing 737 Max aircraft in 2022 and later added four more to that order.In January this year, it placed an additional order for 150 aircraft of the same type.However, deliveries were delayed after Boeing faced intensified scrutiny from regulators and airlines following a mid-air incident in January involving a door plug detachment.As the production issues are gradually resolving, Akasa now plans to ramp up its international presence.“We have been consistently adding capacity on the international markets. Over the next several months you will see us making some announcements about addition of flights to Far East destinations,” Iyer said.He also highlighted that the upcoming Noida and Navi Mumbai airports will be game-changers for international connectivity from India’s busiest aviation hubs.",Akasa Air is gearing up for a major expansion this fiscal year. The low-cost carrier currently contributes 5% to India’s domestic traffic. The airline plans to launch international flights to one of the most sought-after regions for Indian travellers.,"https://static.toiimg.com/thumb/msid-121211316,imgsize-14022,width-400,resizemode-4/121211316.jpg"
Trump announces over $200 billion in US-UAE deals; Etihad orders 28 Boeing jets,https://timesofindia.indiatimes.com/business/international-business/trump-announces-over-200-billion-in-us-uae-deals-etihad-orders-28-boeing-jets/articleshow/121211238.cms,"US President Donald Trump on Thursday announced a series of business deals worth more than $200 billion between American companies and the United Arab Emirates, marking a major milestone in trade relations between the two nations.The agreement confirmed a $14.5 billion deal involving US aviation giants Boeing and GE Aerospace, and UAE’s national airline, Etihad Airways. The Abu Dhabi-based carrier confirmed on Friday that it will buy 28 wide-body Boeing aircraft, all powered by GE engines, as per Reuters.The aircraft, a mix of Boeing 787s and the next-generation 777X – will begin joining Etihad’s fleet from 2028, as the airline looks to modernise and expand its operations. The White House described the deal as a significant boost for US manufacturing and exports “With the inclusion of the next-generation 777X in its fleet plan, the investment deepens the longstanding commercial aviation partnership between the UAE and the United States,” the White House said. “It fuels American manufacturing and drives exports.”Etihad said the order reflects its “ongoing approach to aligning its fleet with evolving network and operational needs.” The airline currently operates a fleet of around 100 aircraft.Etihad CEO Antonoaldo Neves, who has overseen the airline’s growth following a period of restructuring, said last month that the company plans to bring in 20 to 22 new aircraft this year alone. That includes ten Airbus A321LRs, six Airbus A350s, and four Boeing 787s. The A321LRs, unveiled earlier this week, are expected to enter service in August.The airline, which is owned by Abu Dhabi’s $225 billion sovereign wealth fund ADQ, aims to grow its fleet to more than 170 aircraft by 2030, supporting the UAE capital’s wider economic diversification plans.Meanwhile, Boeing also scored another major win this week with a separate deal in the Gulf. During Trump’s visit to Qatar, state carrier Qatar Airways placed firm orders for 160 wide-body jets, with options for 50 more, a deal the White House valued at $96 billion.","US President Donald Trump announced a series of business deals worth more than $200 billion between American companies and the United Arab Emirates. The agreement confirmed a $14.5 billion deal involving US aviation giants Boeing and GE Aerospace, and UAE’s national airline, Etihad Airways. The Abu Dhabi-based carrier confirmed on Friday that it will buy 28 wide-body Boeing aircraft, all powered by GE engines.","https://static.toiimg.com/thumb/msid-121211220,imgsize-91754,width-400,resizemode-4/121211220.jpg"
China's GDP growth to slow down to 4.6% reflecting subdued consumer sentiment: UN report,https://timesofindia.indiatimes.com/business/international-business/chinas-gdp-growth-to-slow-down-to-4-6-reflecting-subdued-consumer-sentiment-un-report/articleshow/121211040.cms,"Global front



The United Nations revised its global economic growth forecast downward to 2.4% for 2025, down from 2.9 in 2024, warning that rising trade tensions, looming policy uncertainty, and geopolitical volatility are weighing down the world economy to a fragile position.The report also showed a slowdown in major economies. In China, the economy is expected to grow at 4.6% from 5% in 2024, dragged down by weak consumer demand, disrupted export-oriented manufacturing and challenges in the property sector.Despite solid growth in the first quarter, net exports are expected to push down the overall growth in 2025 due to tariff-related shocks. However, policy measures introduced in March 2025, aimed at boosting consumption, encouraging investment, and stabilizing the property market are likely to cushion the impact.Recently, in a bid to boost domestic demand amid growing external pressures, the People’s Bank of China cut policy rates. Alongside this, it also launched a more ambitious fiscal expansion, increasing the fiscal deficit from 3% of GDP in 2024 to 4% in 2025, to fund a variety of measures.In the longer term, advancing structural reforms to drive the economy toward domestic consumption remains crucial for sustained resilience.The report showed that unemployment in the country increased modestly during early 2025 and increasing US tariffs were further expected to pressurise the export oriented industries even more.It further said that China, a large economy, has seen wage gains in recent years.The report says that emerging economies such as Brazil, Mexico, and South Africa are also seeing downward revisions, as falling commodity prices and weaker investment weigh on their prospects.According to the report, the global economy remains fragile amid rising trade tensions and policy uncertainty. It also warned that a sharp rise in US tariffs could drive up production costs, disrupt global supply chains, and heighten financial instability.","The United Nations revised its global economic growth forecast downward to 2.4% for 2025, down from 2.9 in 2024. The report also showed a slowdown in major economies. In China, the economy is expected to grow at 4.6% from 5% in 2024, dragged down by weak consumer demand.","https://static.toiimg.com/thumb/msid-121211097,imgsize-2391724,width-400,resizemode-4/121211097.jpg"
European markets rise following mixed Asian trading amid global economic uncertainty,https://timesofindia.indiatimes.com/business/international-business/european-markets-rise-following-mixed-asian-trading-amid-global-economic-uncertainty/articleshow/121210882.cms,"European stock markets advanced on Friday after a mixed trading session across Asia, with limited fresh developments guiding investor sentiment. The easing of recent market volatility comes in the wake of ongoing trade policy uncertainty linked to former US President Donald Trump’s shifting stance on tariffs.Germany’s DAX rose 0.6 per cent to 23,828.54, while France’s CAC 40 climbed 0.4 per cent to 7,882.21. The UK’s FTSE 100 gained 0.5%, reaching 8,672.82. US stock futures remained mostly flat in early trading, according to news agency AP.In Asia, markets were mixed. Tokyo’s Nikkei 225 closed nearly unchanged at 37,753.72 after data showed Japan’s economy contracted more sharply than expected in the first quarter. GDP shrank by 0.7 per cent year-on-year, driven by declining exports and stagnant consumer spending.Hong Kong’s Hang Seng Index slipped 0.4 per cent to 23,352.91, and the Shanghai Composite Index fell 0.5 per cent to 3,364.92. Alibaba shares dropped 3.8 per cent after the tech giant reported weaker-than-expected financial results.Elsewhere in the region, South Korea’s Kospi rose 0.2 per cent to 2,626.87, Australia’s S&P/ASX 200 gained 0.6 per cent to 8,343.70, and Taiwan’s Taiex advanced 0.5%.On Wall Street Thursday, stocks posted modest gains amid conflicting economic signals.The S&P 500 edged up 0.4%, marking its fourth consecutive daily gain and drawing within 3.7 per cent of its all-time high. The Dow Jones Industrial Average added 0.6%, while the Nasdaq composite slipped 0.2%.Investors weighed mixed reports on US economic conditions, with weaker-than-expected retail sales and continued signs of manufacturing contraction contrasting with lower-than-forecast wholesale inflation and a decline in jobless claims.The uncertain outlook was underscored by Federal Reserve Chair Jerome Powell , who warned Thursday that the global economy “may be entering a period of more frequent, and potentially more persistent, supply shocks,” which could stoke inflation and pose challenges for cent ral banks.Corporate earnings also reflected the uncertain environment. Walmart shares fell 0.5 per cent despite reporting better-than-expected profits, as the company warned of price hikes due to increased costs from tariffs and withheld profit guidance for the current quarter. Cisco Systems surged 4.8 per cent after beating earnings expectations, boosted by optimism over its AI prospects. In contrast, Dick’s Sporting Goods plunged 14.6 per cent after announcing a $2.4 billion acquisition of struggling rival Foot Locker, which soared 85.7 per cent in response.Crude oil prices fell around 2 per cent amid speculation of increased supply following reports of a potential US-Iran nuclear agreement that could ease sanctions and boost Iranian exports. US benchmark crude dropped 36 cent s to $61.26 per barrel, while Brent crude fell 33 cent s to $64.20.Currency markets saw the US dollar decline to 145.11 Japanese yen from 145.69 yen. The euro strengthened, trading at $1.1215 compared to $1.1185 on Thursday.","Germany's DAX rose 0.6%, France's CAC 40 climbed 0.4%, and UK's FTSE 100 gained 0.5%. Tokyo's Nikkei 225 closed nearly unchanged at 37,753.72 after data showed Japan's economy contracted more sharply than expected in the first quarter.","https://static.toiimg.com/thumb/msid-121210885,imgsize-778682,width-400,resizemode-4/121210885.jpg"
Celebi shares crash 10% after India revokes security clearance for Turkey's Celebi Airport Services 'in interest of national security',https://timesofindia.indiatimes.com/business/international-business/celebi-shares-crash-10-after-india-revokes-security-clearance-for-turkeys-celebi-airport-services-in-interest-of-national-security/articleshow/121208090.cms,"Celebi Hava Servisi's shares plummeted 10% after India revoked security clearance for its Indian unit, Celebi Airport Services India, citing national security concerns. The decision, impacting operations at nine major airports, follows increasing pressure on the Turkish ground service provider.","Celebi Hava Servisi's shares plummeted 10% after India revoked security clearance for its Indian unit, Celebi Airport Services India. The decision, impacting operations at nine major airports, follows increasing pressure on the Turkish ground service provider. The company's shares were down 10% at the time of writing.","https://static.toiimg.com/thumb/msid-121208160,imgsize-159086,width-400,resizemode-4/121208160.jpg"
"Asian stocks slip as US-China trade optimism fades: Hang Seng plunges 200 points, Nikkei 0.25% down",https://timesofindia.indiatimes.com/business/international-business/asian-stocks-slip-as-us-china-trade-optimism-fades-hang-seng-plunges-200-points-nikkei-0-25-down/articleshow/121200051.cms,"Asian markets experienced a downturn on Friday, mirroring Thursday's mixed global cues. Investor caution prevailed as initial optimism from China-US trade talks waned. Shanghai, Nikkei, and Hang Seng indices declined, while South Korea's Kospi showed a slight increase. US markets saw modest gains amid uncertainty over trade tensions, with the S&P 500 nearing its record high.

Asian markets opened in red for the second day on Friday, as investor sentiment weakened looking for fresh catalysts. As initial optimism after the China-US trade talks fades, investors opt for a cautious stance.Shanghai traded at 3,361.7, down 19.12 points or 0.57%. Japanese benchmark Nikkei also slumped 96.12 points or 0.25%. Hong Kong’s Hang Seng followed a similar suit, dropping to 23,234.6, down 218.56 points or 0.93% at 8.27 IST.Meanwhile, South Korean Kospi continued its upward trajectory, with a slight uptick of 0.09% or 2.31 points, reaching 2,623.67 points.Tokyo slipped after data reported the country's economy contracting in the first quarter of the year.Hong Kong was also dragged down by Alibaba's weaker than estimated first quarter results, reporting a drop of more than 4%. Global markets remained mixed on Thursday US President Donald Trump said that the US was close to making a deal on Iran's nuclear program.US stocks mostly edged up in quiet trading on Thursday, amid looming uncertainty over Donald Trump’s trade war.The S&P 500 rose by 0.4%, marking its fourth straight day of gains and bringing it within 3.7% of its record high set earlier this year.The Dow Jones Industrial Average climbed 271 points, or 0.6%, while the Nasdaq slipped 0.2%.Investors are now looking for cues from the US president on how talks with trading partners are progressing, as governments rush to secure deals and dodge his hefty tariffs. Analysts, however, are warning that the initial optimism after the 90-day pause was announced on the tit-for-tat tariffs, is losing momentum, as high tariffs remain in place threatening economic growth.","Asian markets opened in red for the second day on Friday. Shanghai, Nikkei, and Hang Seng indices declined, while South Korea's Kospi showed a slight increase. US markets saw modest gains amid uncertainty over trade tensions, with the S&P 500 nearing its record high.","https://static.toiimg.com/thumb/msid-121200051,imgsize-183949,width-400,resizemode-4/121200051.jpg"
Semiconductor dreams meet tariff turbulence: Trump’s trade policy clouds America’s chip revival,https://timesofindia.indiatimes.com/business/international-business/semiconductor-dreams-meet-tariff-turbulence-trumps-trade-policy-clouds-americas-chip-revival/articleshow/121194304.cms,"Sacramento’s Silicon surge

The Trump complication

CHIPS act vs tariff whiplash

From intel roots to AI futures

The global picture — and local stakes

America’s bold ambition to lead the global semiconductor race is facing unexpected headwinds, not from competitors, but from within. As US President Donald Trump floats fresh tariffs and threatens the very subsidies that sparked a manufacturing resurgence, tech executives and economic leaders are sounding alarms.Semiconductor giants, once hopeful about America’s CHIPS Act-powered comeback, are now grappling with a new layer of uncertainty.Nowhere is the chip boom more visible than in Greater Sacramento. Intel’s presence since 1984 has long anchored the region, but recent years have seen a tech renaissance. Companies like AMD, Samsung, Micron, and Bosch have expanded operations, banking on federal support and California’s deep talent pool.German tech firm Bosch, for instance, is transforming its Roseville site into a next-gen chip hub for electric vehicles with a $1.9 billion investment, the largest in California in three decades. It's expected to generate 1,700 new jobs.“During the pandemic, we saw how dangerous it was to rely on offshore chip manufacturing,” said Barry Broome, head of the Greater Sacramento Economic Council. “That moment made it abundantly clear, we need domestic production.”But just as ground is breaking and factories are rising, Trump’s proposed tariffs and attacks on the CHIPS Act threaten to reverse momentum.“You’re starting to see the impact,” said Mario Morales of IDC. “Samsung’s Texas fab is now delayed from 2024 to 2028. Uncertainty about funding and trade policy is making companies hesitate.”The Trump administration says it wants to probe foreign subsidies and overcapacity — but critics warn the timing is poor. With America’s share of global chip manufacturing already down to 10% (from 37% in 1990), any slowdown risks losing the AI race.Passed in 2022 with bipartisan support, the CHIPS and Science Act aimed to reboot US chip production and secure military-grade tech independence. It’s working, a May 2024 report forecasts the fastest global capacity growth right here in the US.But if the CHIPS Act is undercut by new tariffs or policy reversals, progress could stall. “If tariffs are just leverage for better deals, we’ll rebound quickly,” Broome said. “If they’re long-term, capital investment will freeze.”Sacramento’s chip scene is also becoming an AI frontier. Dinakar Munagala, cofounder of AI chipmaker Blaize, says their domestically built chips are attracting attention from defense and security sectors.“We’re built here,” said Munagala. “That’s why there’s demand for our products, especially for high-security use cases like airports and border control.”Blaize board chair Lane Bess believes the region is poised to lead globally. “Talent from companies like Intel is now launching the next generation of chip startups here.”Analysts like Alvin Nguyen warn that tariff confusion will ripple across supply chains. Even consumer products like the Nintendo Switch 2 have seen delays due to pricing uncertainty.In the long term, global diversification of chip foundries may ease reliance on Taiwan. But right now, the stakes in Sacramento, and the nation, are high.",America’s bold ambition to lead the global semiconductor race is facing unexpected headwinds. US President Donald Trump floats fresh tariffs and threatens the very subsidies that sparked a manufacturing resurgence. Nowhere is the chip boom more visible than in Greater Sacramento.,"https://static.toiimg.com/thumb/msid-121194764,imgsize-75796,width-400,resizemode-4/121194764.jpg"
1.14 lakh startups generate more than 12 lakh jobs in India: Finance ministry,https://timesofindia.indiatimes.com/business/startups/trend-tracking/1-14-lakh-startups-generate-more-than-12-lakh-jobs-in-india-finance-ministry/articleshow/107262154.cms,"Finance Ministry

NEW DELHI: More than 1.14 lakh startups in India have created over 12 lakh jobs so far, the finance ministry said in its latest review of the Indian economy .In the report titled, ‘The Indian Economy: A Review January 2024’, the Department of Economic Affairs said that the 1.14 lakh startups recognised by the government under the 'Startup India initiative’ created more than 12 lakh jobs (as of October 2023).The state-owned e-commerce platform Open Network for Digital Commerce (ONDC) clocked more than 63 lakh transactions till November 2023, the document read.Despite facing global challenges in 2023 like valuation issues, few IPOs, regulatory changes and macroeconomic and geopolitical trends, India remains the third largest tech start-up ecosystem globally, with over 950 tech startups founded last year.The cumulative funding for more than 31,000 tech start ups has exceeded $70 billion (from 2019 to 2023), according to a recent report by Nasscom in collaboration with Zinnov.“In 2023, despite facing global economic and regulatory challenges, Indian tech startups have prioritised the imperative of enhancing their business fundamentals, driving profitability and growth,” said Debjani Ghosh, President, Nasscom.“The proliferation of tech startups in tier 2 and 3 cities marks the ecosystem's resilience,” she added.Navigating 2024, tech startup founders expect to continue the revenue growth path with measured steps focusing on optimising expenditure and maximising profitability for B2B tech startups.Investments in deeptech will continue an upward trend in 2024. With generative AI (GenAI) acceleration, 70 per cent of start-up founders are embedding artificial intelligence (AI) in their solutions.As funding becomes scarce for the Indian startup ecosystem in general, the explosion of Artificial Intelligence (AI) has given a new lease of life to entrepreneurs and founders in the country, as the Centre extends support to the sector.","The state-owned e-commerce platform Open Network for Digital Commerce clocked more than 63 lakh transactions till November 2023. India remains the third largest tech start-up ecosystem globally, with over 950 tech startups founded last year. The cumulative funding for more than 31,000 tech start ups has exceeded $70 billion.","https://static.toiimg.com/thumb/msid-107262111,imgsize-64556,width-400,resizemode-4/107262111.jpg"
Startups Revolutionizing Carbon Dioxide into Valuable Products,https://timesofindia.indiatimes.com/business/startups/global/startups-revolutionizing-carbon-dioxide-into-valuable-products/articleshow/106920179.cms,"For most perfume makers, ingredients to make it smell great are the most important feature. But for Stafford Sheehan, a cofounder and chemist at Air Company, the most important part of perfume-making has no scent at all.New York-based Air Company uses technology that converts planet-warming carbon dioxide into ethanol, which is then blended with essential oils and water to produce perfume. While the pale yellow-color Air Eau de Parfum is about 50% more expensive than Coco Chanel’s signature No. 5, Sheehan says his product is uniquely valuable: Every 50-milliliter bottle uses 3.6 grams of CO2 that otherwise would have been released into the atmosphere. Its package reads: “Turning CO2 into something beautiful.”While the volume of CO2 utilized in the bottle is extremely small, Air Company’s perfume showcases one way the coming wave of captured carbon can be put to use. Renewable energy and electric cars alone won’t be enough to cut CO2 emissions to zero. The world will almost certainly need to capture billions of tons of the gas annually in the coming decades. Large amounts will likely be stored underground. Using it — so-called carbon capture and utilization, or CCU — to create new products from perfume to jet fuel could be an important tool in the fight against climate change , too, though the nascent industry has major hurdles to overcome.Roughly 230 million tons of CO2 are utilized every year, according to a 2019 report by the International Energy Agency. While roughly one-third of that is reused to force more oil from the ground — hardly a carbon-neutral process — CCU advocates say that the number of companies coming up with new uses for carbon has mushroomed in recent years, paving a way to unlock climate benefits. Carbon-derived fuels and chemicals, for example, could theoretically grow to the scale of billions of tons of CO2 use per year if companies could perfect their technology and lower costs.Calgary-based CleanO2 transforms CO2 captured from building heating boilers into feedstock to make soap. Newlight Technologies, a biotechnology startup based in California, takes carbon pulled directly from the air and turns it into biodegradable plastics. Germany’s Covestro AG, one of the world’s largest polymer manufacturers, is also switching some of its fossil fuel-based feedstocks to carbon-derived materials for everything ranging from car shells to medical devices and stadium roofs.Most companies working on CO2-sequestering products are still in their infancy. To grow the emerging sector, global venture capitalists in 2022 poured nearly $500 million into carbon utilization businesses, according to the IEA. That’s in stark contrast to 2015, when barely any venture money went to technologies that utilize CO2.“It’s just a whole different landscape today than it was a decade ago,” says Sasha Mackler, executive director of the energy program at Washington, DC-based non-profit Bipartisan Policy Center.Jennifer Holmgren, chief executive officer of LanzaTech Global Inc., has experienced the shifting sentiment firsthand. The Illinois-based company uses a carbon-eating bacteria – discovered in the guts of rabbits and preserved as powder – to make alternative ethanol in bioreactors not dissimilar to how breweries ferment beer. In the early 2010s, when Holmgren touted carbon-derived ethanol to prospective customers, her sales pitch was met with skepticism.But the tide began turning later that decade. In 2018, the company’s jet fuel produced from the emissions of a Chinese steel mill helped power a Transatlantic flight. LanzaTech has also inked agreements with airlines including Japan’s All Nippon Airways to supply CO2-derived jet fuel. And LanzaJet, the company’s spin-off, plans to start producing sustainable jet fuels at a commercial scale this year.Yet for all the hype around sustainable aviation fuel (SAF) using captured carbon, the industry is still an extremely small player. Almost every major airline in the world has pledged to use at least 10% sustainable jet fuels by 2030, yet SAF makes up only 0.1% of global aviation fuel supply — and much of it is made from sources other than captured CO2, such as used cooking oil.“There’s a lot more interest because consumers have become much more interested in buying things that are lower carbon,” says Holmgren. That’s enabled LanzaTech to expand the number of products that utilize CO2.American plastic container maker Plastipak, for instance, has partnered with LanzaTech to produce carbon-derived packaging materials, while polyester converted from LanzaTech’s ethanol has replaced its petroleum-based counterpart at a pilot scale in Lululemon shorts, Zara dresses, H&M yoga pants, On running shoes and Craghoppers jackets. Like SAF, though, there’s still a long way to go for CO2-derived polyester to reach meaningful levels of use.Momentum to grow beyond one-off products and low-scale production has also been supercharged by a growing array of regulations and incentives around the world. For instance, the Inflation Reduction Act that US President Joe Biden signed in 2022 raised the tax credit for carbon capture and utilization by more than 70% to $60 per metric ton in an effort to make costly projects more financially appealing.To keep the climate within habitable limits, the IEA estimates that carbon capture will have to grow to 7.6 billion tons of CO2 annually by mid-century. CCU will play a role, though just how big remains to be seen. Not every use case is created equal and some approaches, such as dissolving compressed CO2 in water to make carbonated beverages, only store the gas temporarily. To quantify the true climate benefit of carbon utilization, experts say third-party verification is badly needed.The rise of CCU technology comes as another key approach in President Biden’s net-zero roadmap is hitting a bit of a wall. Carbon capture and storage — that is, gathering CO2 as it’s released from a coal-fired power plant or other emissions source and sequestering it underground — has faced challenges because carbon is often captured in one place and stored in another. That requires pipelines to transport the gas, which many local communities have opposed. Blackrock-backed Navigator, for example, recently announced it was scrapping a planned 1,300-mile CO2 pipeline.Carbon utilization companies say that they can sidestep that issue by using carbon near or at where it’s captured.At its 12-acre factory in Brooklyn, Glenwood Mason Supply demonstrates how. The concrete manufacturer takes CO2 captured at a residential building by its partner company, CarbonQuest, and uses a technique licensed from low-carbon concrete startup CarbonCure to convert the compressed carbon into a powder not unlike dry ice. It then injects it into industrial mixers. There, the CO2 meets cement, sand and aggregate, setting off a series of chemical reactions. The final result is concrete blocks with CO2 sealed in.The technique not only stores carbon but it can also make the blocks marginally stronger. The company estimates that it has utilized about 100 tons of CO2 in total since 2020. Even if the blocks break down, the stored carbon won’t be released as CO2 because it’s been mineralized.“Cement is a big offender in carbon emissions,” says Constance Cincotta, founder of the concrete factory. She became intrigued by the technology and its ability to lower her company's climate impact after hearing about it at an industry conference in the early 2010s. But it wasn't until CarbonCure came on the scene a few years ago that the prospect of CO2-storing cement became tangible. Glenwood Mason then sourced CO2 locally from CarbonQuest, which captures carbon from buildings in New York. Those factors have enabled large-scale production.While Cincotta’s intended to help the planet, she and her team discovered that sinking CO2 into concrete blocks is good for the business, too. In 2019, New York City — where the majority of the company’s concrete blocks are sold — passed a regulation requiring all buildings to shrink their carbon footprint 40% by the end of the decade. Glenwood Mason’s phones have been ringing ever since, with calls from architects and property developers who want to leverage their lower-carbon building materials to cut emissions, says Jeff Hansen, the company’s vice president in architectural sales and marketing.The factory’s CO2-storing concrete blocks also caught the eye of Amazon.com Inc, which in 2022 persuaded a real estate developer to purchase roughly 50,000 blocks for the construction of a new warehouse in New York that Amazon has leased. Had Glenwood Mason not sealed CO2 in its blocks, it wouldn’t have won the contract, Hansen says. To figure out how to pack more carbon into its products, the company has set up a laboratory in its factory to test the reaction between CO2 and other concrete feedstocks under different temperatures and humidity levels.But figuring out the right formula is only one consideration. Utilizing CO2 often comes with an additional cost. As the demand for CO2-derived products climbs, that green premium is expected to go down. Yet “it’s very hard to be a cost parity with a 100-year-old industry that doesn’t even have to pay for its externalities,” says Holmgren of LanzaTech. Even with economies of scale, Holmgren estimates that carbon-containing fabrics will still likely cost as much as 20% higher than conventional ones.“It’s unlikely that we will ever be a cost parity,” she says.In addition to the cost barrier, CCU companies also have to convince end users that may be suspicious of unproven new technologies.Changing feedstocks “does come with risks,” says Keith Wiggins, chief executive officer of Econic Technologies, a British startup that specializes in making carbon-derived chemicals. To get risk-averse industries onboard, Wiggins says his company is laser-focused on those that are under consumer pressure to change course.That strategy seems to be working. Econic has teamed up with three manufacturers in the US, China and India to produce mattresses, outdoor garments and building insulation materials that utilize CO2. The first batch of products using the company’s technology are scheduled to enter the market in 2024.For all the promise of the carbon utilization industry, it remains to be seen if it can challenge the status quo. While Air Company started selling carbon-derived perfume in 2021, the startup has yet to build its first commercial plant, Sheehan says, citing the time-consuming process needed for collecting data and fine-tuning the technology for large-scale production.Fow now, the company’s demonstration facility in New York City — where CO2 and hydrogen gas flow through tubes into a reactor to form chemical reactions, aided by catalysts made from a confidential mixture of metals — is designed to yield at least 10,000 gallons of CO2-derived liquid annually. The limited production capacity has left many orders for its perfume — as well as jet fuels and Air Vodka, another popular product made from CO2 — unfilled.“We need to scale these facilities to the size of oil refineries today in order to have the impact on climate change that we want to have,” Sheehan says.","New York-based Air Company uses technology that converts planet-warming carbon dioxide into ethanol, which is then blended with essential oils and water to produce perfume. Carbon-derived fuels and chemicals could theoretically grow to the scale of billions of tons of CO2 use per year if companies could perfect their technology.","https://static.toiimg.com/thumb/msid-106921271,imgsize-633411,width-400,resizemode-4/106921271.jpg"
