Article Title,Article Link,Article Text,Article Summary,Article Image
Sri Lanka: How period poverty keeps girls out of school,https://timesofindia.indiatimes.com/world/south-asia/sri-lanka-how-period-poverty-keeps-girls-out-of-school/articleshow/121184554.cms,"Representative AI photo

'Some teachers will buy pads for us'



Cloth pads can be unsafe



Government initiatives fall short



New vouchers expected this year







When 14-year-old Janani gets her period, she doesn't always make it to school. Some days, there are no sanitary pads at home, and Janani is forced to use a pad made from old clothes. On those days, she skips classes.""I feel ashamed of using cloth,"" Janani told DW. ""If we miss school because of this, they won't teach us again the lessons we've missed, will they?""A survey conducted by DW of more than 500 girls across six schools in Sri Lanka's Central Province indicated that nearly half — 46% — struggled to afford pads each month, with the figure skyrocketing to 81% at one school.Janani's mother works as a tea plucker in the hills of Nuwara Eliya District and earns about 1,350 rupees (around €4 or $4.5) per day. She buys her daughter pads when she can afford it. When she has no pads, Janani said, she wonders ""why I get my period at all.""Almost half of the girls surveyed by DW said they missed school during their period for a myriad of reasons, including excessive pain. And it is affecting their school performance.""I keep thinking about it, and so I can't study,"" said 14-year-old Girija referring to period poverty , a sentiment echoed by some of her peers.Sri Lanka's government is making an effort to address the problem as its economy inches towards recovery following an economic collapse in 2022.The cost of a pack of 10 sanitary napkins increased by 92% after the economic crisis, from 140 to 270 rupees, according to the Advocata Institute. Imported sanitary pads continue to be taxed in Sri Lanka at 51%.Teacher Anthonyraj Devaneshi told DW that her school gave out one sanitary pad to girls in emergency situations, but could not afford to give them out consistently.""Some teachers will buy pads for us, but others won't,"" said 12-year-old Harini, adding that she found it awkward to ask and would usually ask her friends to do it on her behalf. ""If my friends aren't at school [when I get my period], I'll just come home.""Harini has to make the long journey home by herself if her parents are unable to pick her up — a walk which takes her an hour through the hills.Her school also has no place for girls to dispose of their sanitary pads, with several girls telling DW they avoided changing at school. Two schools had a policy requiring students who took a pad from school to purchase a replacement and hand it in the next day.A 2021 study by Advocata revealed that half of Sri Lankan women did not spend any money on sanitary products.Rashmira Balasuriya, director of the Arka Initiative to combat period poverty and technical advisor to Sri Lanka's Family Planning Association, said the issue had ""most likely gotten worse"" following the COVID-19 pandemic and economic crisis.To save money, many girls use cloth. About 44% of the girls surveyed by DW reported using a combination of cloth and pads or exclusively cloth during their period, although not all of them cited unaffordability as the reason.Balasuriya said the lack of sunlight in Sri Lanka's hill country meant cloth pads were not always safe to use, because they would not properly dry.Girija told DW she had started using pads after developing an infection from cloth. ""Using cloth is hard. It feels like it's not secure,"" she said. ""I feel scared to sit because I'm worried something might happen. It's hard to walk, to sit, or to sleep.""At least a dozen other girls told DW they had also developed infections from using cloth.Girija said her family took out loans from the store to buy pads and she felt angry with her mother when they could not afford them. However, her mother told her, ""It doesn't matter if we have to use cloth, you use pads."" Still, Girija only changes her pad only once every seven hours, afraid of running out.""When we use cloth for too long, sometimes it burns,"" said 13-year-old Saraswathi, who sometimes uses cloth pads even at school, although she avoids changing for the entire day. ""It's difficult to walk with cloth, and my hips hurt.""Teacher Thiruchelvam Mangala Roobini said there was also a lack of awareness around menstruation, with many girls who lacked pads forced to bleed through their underwear, which they would then dispose of in the toilets.Last year, the Sri Lankan government distributed two vouchers of 600 rupees each to 800,000 schoolgirls, with the last disbursement given in September 2024. The goal of the scheme was to allow the girls to buy sanitary pads.But Balasuriya said the voucher system was ""not a sustainable one,"" as the average woman needs about 20 pads over five days in a single month, and the money was simply insufficient. Some girls told DW the pads they purchased had run out in one or two months.Roobini believes that many girls did not purchase sanitary pads with the vouchers, citing previous instances where shoe vouchers provided by the government had been used to purchase other necessities.One school principal told DW he was ""100% sure"" that the sanitary pad voucher had even been used to purchase alcohol.The current government, led by Anura Kumara Dissanayake, announced in March that it would spend 1.44 billion rupees on a similar initiative, distributing two vouchers of 720 rupees each to all menstruating schoolgirls.A representative from the Department of Education told DW the initiative would begin again at the end of May, but it was not possible to say whether it would continue after the two sets of voucher disbursements. The lawmakers have yet to decide on the issue.""If they give us pads continuously, it'll be good,"" 14-year-old Girija told DW. ""Then they won't run out, right? We can keep using them.""","Nearly half of Sri Lankan girls struggle to afford sanitary pads each month. The cost of a pack of 10 sanitary napkins increased by 92% after the economic crisis. To save money, many girls use cloth during their period, which can be unsafe.","https://static.toiimg.com/thumb/msid-121184660,imgsize-1118791,width-400,resizemode-4/121184660.jpg"
Salt of the earth: Pilot project helping reclaim Sri Lankan farms,https://timesofindia.indiatimes.com/world/south-asia/salt-of-the-earth-pilot-project-helping-reclaim-sri-lankan-farms/articleshow/121176156.cms,"AP file photo

Yields under threat

Seeping salt



Resistant varieties







Katukurunda: A commando in an elite Sri Lankan police unit, Sameera Dilshan has an unusual mission, to reclaim farms poisoned by salt, a long-standing problem now accelerating due to climate change.Increasing salinity is slowly and steadily swallowing traditional rice paddies along the island's coastline, taking away the livelihood of generations of farmers.Two hours' drive south of the capital Colombo lies Katukurunda, one of the camps of the formidable Special Task Force (STF), created four decades ago to fight Tamil rebels.While his colleagues train for riot control under the humid heat of the nearby Indian Ocean, the 35-year-old non-commissioned officer and his ""commando-farmer"" team are hoeing, weeding and watering.Their goal? To grow coconut palms and a wide variety of fruits and vegetables in a paddy declared dead 40 years ago due to salt water contamination.""This plantation was launched in 2022 as part of a government initiative to improve food security,"" Dilshan said, with local authorities allocating land parcels.The method, known as sorjan, is similar to techniques used in Thailand and Indonesia.It reshapes flood-prone land by digging ponds where rice can be grown or fish raised, with more saline-tolerant coconut trees planted.Embankments around these ponds are used for more delicate crops.""We're tending to 360 coconut trees planted here... along with pumpkins, gourds and cucumbers,"" Dilshan said. ""In two and a half years, we'll know if it's a success or not.""""It's an efficient and climate-resilient production system that optimises land use and productivity, and increases farmers' profits,"" said Buddhi Marambe, from the University of Peradeniya.The UN Food and Agriculture Organization (FAO) said in a 2024 report that saltwater from seas and oceans affects 10.7 percent of the Earth's land, making it uncultivable in some cases.It travels up rivers with the tides, seeps into soil through evaporation, and contaminates groundwater used for irrigation.Climate change, which dries out the soil, reduces water resources, or raises sea levels, is expected to increase the proportion of such ""salty"" land from 24 percent to 32 percent of the world's surface area by the end of the century, the FAO predicts.These trends ""threaten agricultural productivity and reduce crop yields in affected zones"", it warns.Sri Lanka is no exception.Marambe estimates that 223,000 hectares (551,000 acres), half of which are rice paddies, are impacted by salinity -- nearly eight percent of the country's total arable land.South of the pilot plantation lies the village of Parappuwa, surrounded by abandoned land.Here, just a few kilometres from the sea, only a few small areas of the paddy fields are still in use.""Everything is polluted by salt that comes up during high tide,"" said Gamini Piyal Wijesinghe, 46, a farmer's son who, after he left the army, went into the restaurant business instead.He pointed to a stream where 18 small dams were built to stop the seawater.""They weren't constructed properly,"" he said. ""The water seeps through.""Other former rice farmers have turned to cinnamon or rubber cultivation.""Cinnamon is doing fairly well, but our income has significantly dropped since we stopped growing rice,"" said W.D. Jayaratne, 50, head of the local farmers' association.The future is gloomy.""Salinity in the water is increasing and threatening our farmland,"" he added. ""There are also insects. Everywhere you look, there are problems.""In this district of Kalutara, local authorities are offering abandoned land to farmers to bring it back under cultivation, mostly with coconut trees.""We've already allocated 400 hectares and plan to increase that to 1,000 in the next two years,"" said district chief Janaka Gunawardana.""There's high demand for coconut. It will create income for our people.""In Katukurunda, Aruna Priyankara Perera, 55, was encouraged by the success of the STF farming experiment.""I got five acres (two hectares) next to my hotel to replicate the STF's project,"" he said in front of his freshly planted coconut and pumpkin field.""The land is free for two years, provided you can show it's being cultivated.""Rice, the local staple, is a top concern for the authorities.""Soil salinity is a major issue in Sri Lanka,"" Marambe said. ""We've successfully tested several promising rice varieties that are resistant to salinity and flooding.""The stakes are high.A recent study of the Bentota river estuary, in the island's southwest, found that half of local rice farmers had lost all their income due to saltwater contamination.Even more serious, Sri Lanka's food security is now under threat. The last rice harvest, from September to March, was the country's lowest since 2019.""If we don't all roll up our sleeves to bring salt-polluted land back into cultivation and production,"" Marambe said, ""the future will only get darker.""",Sri Lankan commando-farmer team aims to reclaim rice paddies poisoned by salt. Long-standing problem now accelerating due to climate change. Nearly eight percent of the country's total arable land impacted by salinity. Local authorities offering abandoned land to farmers.,"https://static.toiimg.com/thumb/msid-121176267,imgsize-899196,width-400,resizemode-4/121176267.jpg"
Funerals held in Myanmar for pupils and teachers killed in airstrike on school,https://timesofindia.indiatimes.com/world/south-asia/funerals-held-in-myanmar-for-pupils-and-teachers-killed-in-airstrike-on-school/articleshow/121163870.cms,"Funerals held in Myanmar for pupils and teachers killed in airstrike on school (Photo: AP)





Funerals have been held in Myanmar for almost two dozen students and teachers alleged to have been killed in an airstrike on a local school by a ruling military jet fighter.Local resistance groups and independent media said Tuesday that 20 pupils and 2 teachers died in the attack on Ohe Htein Twin village, in Sagaing region's township of Tabayin, also known as Depayin. Their reports said that as many as 100 people were wounded.The dead students were from grades 2 to 11, with the youngest seven years old, according to the shadow National Unity Government, which serves as an umbrella organization for opponents of military ruleA member of a local resistance group fighting against army rule told The Associated Press that another student, who was severely injured in Monday's bombing, died Tuesday afternoon while undergoing medical treatment.The resistance fighter, who requested that neither he nor his group be named for fear of arrest by the military, said the incident occurred while more than 100 students were studying in a school in the village, which has about 500 houses. He denied that any resistance fighters were stationed in the village that was attacked.Sagaing has been a stronghold of armed resistance to army rule in Myanmar, and the military in recent years has stepped up airstrikes in their fight against resistance forces, which include the armed People's Defense Forces.The resistance has no effective defense against air attacks, which many reports say hit non-military targets.Myanmar has been in turmoil since the army's 2021 takeover ousted the elected government of Aung San Suu Kyi, which led to nationwide peaceful protests that escalated into a durable armed resistance denying the army control of much of the country.A report Tuesday in the state-run Global New Light of Myanmar newspaper denied the army had carried out the airstrike, saying malicious media outlets were intentionally spreading fake information. The military's tight control over the media and the relative remoteness of many such incidents makes independent confirmation of what occurred difficult.The bodies of 18 of the victims, most of them under the age of 10 were buried Monday in two village cemeteries after hastily arranged funerals just a few hours after the bombing incident, the unidentified resistance fighter said.About 100 wounded people, both students and teachers, were being treated in regional hospitals as the village's clinic lacked adequate facilities. At least two victims have had to have limbs amputated, he added.A member of another resistance group, the White Depeyin People's Defence Force, also speaking on condition of anonymity, told the AP that the funerals concluded on Tuesday.A report on Tuesday by the human rights ministry of the national unity government said the jet fighter took off from an airbase in Meiktila township in the central region of Mandalay on Monday morning and deliberately attacked the school with two cluster bombs while students were preparing to sit for their exams.""All individuals implicated in the commanding, execution, or collusion of deliberate air strikes against innocent children, students, and educators shall be subject to stringent judicial repercussions,"" the group said in a separate statement. ""No avenue for impunity shall be permitted. Every responsible party will be pursued without respite, unequivocally identified, held accountable and subjected to stringent punitive measures under the full force of the law. ""The military has increasingly used airstrikes to counter the widespread armed struggle against its rule. More than 6,600 civilians are estimated to have been killed by security forces since the army's 2021 takeover, according to figures compiled by nongovernmental organizations.Airstrikes in Myanmar garnered increased attention recently when numerous reports deemed credible by the United Nations and human rights groups said that they continued to be carried out in the wake of Myanmar's devastating March 28 earthquake, after which the military and resistance groups declared ceasefires to facilitate relief efforts.""We are horrified by reports of a Myanmar regime airstrike on a school in an earthquake-affected area at a time when a ceasefire has been announced. Schools are meant to be a place of safety and opportunity, not collateral in a conflict,"" Britain's minister for Indo-Pacific catherine west said in a statement.""We repeat our call to all parties, particularly the Myanmar military, to refrain from airstrikes, safeguard civilians, and protect civilian infrastructure.""","Local resistance groups and independent media said 20 pupils and 2 teachers died in the attack. Their reports said that as many as 100 people were wounded. The dead students were from grades 2 to 11, with the youngest seven years old. State-run Global New Light of Myanmar newspaper denied the army had carried out the airstrike.","https://static.toiimg.com/thumb/msid-121164028,imgsize-1462892,width-400,resizemode-4/121164028.jpg"
Ousted Myanmar envoy charged with trespass in London residence row,https://timesofindia.indiatimes.com/world/south-asia/ousted-myanmar-envoy-charged-with-trespass-in-london-residence-row/articleshow/121163336.cms,"Funerals held in Myanmar for pupils and teachers killed in airstrike on school (Photo: AFP)





Myanmar's ex-ambassador to London has been charged with trespass for refusing to leave his ambassadorial residence, police said Wednesday, after he was stripped of his post by the military junta following a 2021 coup. Kyaw Zwar Minn , 66, faces a charge of diplomatic trespass and will appear before a court on May 30, London's Metropolitan Police said.The case comes after diplomats close to the junta in April 2021 seized the embassy in central London. They refused access to Minn, a supporter of Aung San Suu Kyi's civilian government overthrown by a coup in February that year.Britain's Conservative government at the time indicated it would offer its protection to the ousted ambassador.The then British foreign minister, Dominic Raab, condemned ""the bullying actions of the Myanmar military regime in London"" and paid tribute to Kyaw Zwar Minn for his ""courage"".Minn's lawyer said after his client was questioned by police in 2023 that the residence remained the property of the Union of Myanmar.""My client has always maintained that he is more than happy to hand over the keys to a representative of the democratically elected government of Myanmar,"" he added.The 2021 coup plunged Myanmar into a conflict that has forced more than a million people to flee their homes, according to the United Nations, with thousands more arrested.Myanmar's relations with the United Kingdom, the former colonial power, have deteriorated sharply since the military seized power.It was not immediately clear if Minn was still living at the residence.","Myanmar's ex-ambassador to London charged with trespass for refusing to leave residence. Kyaw Zwar Minn was stripped of his post by the military junta following a 2021 coup. Minn will appear before a court on May 30, London's Metropolitan Police said.","https://static.toiimg.com/thumb/msid-121163994,width-400,resizemode-4/121163994.jpg"
"Pakistan envoy to Bangladesh goes on sudden leave, sparks speculation",https://timesofindia.indiatimes.com/world/south-asia/pakistan-envoy-to-bangladesh-goes-on-sudden-leave-sparks-speculation/articleshow/121150853.cms,"Poll Should the Pakistan high commission provide more details on Maroof's leave? Yes, transparency is important No, it's a private matter





DHAKA: Pakistan's high commissioner to Bangladesh, Syed Ahmed Maroof , who has been notably active since the fall of the Sheikh Hasina govt, has taken sudden leave and departed Dhaka, prompting a wave of speculation in diplomatic circles and on social media.Maroof left Dhaka on May 11, travelling back to Islamabad via Dubai. On the same day, the Pakistan high commission in Dhaka officially notified Bangladesh's ministry of foreign affairs of his departure. A spokesperson for the embassy said the envoy is in Pakistan for ""consultations"" but did not elaborate further. The commission said deputy high commissioner Muhammad Asif will serve as acting high commissioner . However, it has not disclosed the expected length of Maroof's leave in its formal communication.Maroof had played a prominent role in organising high-level visits, including that of Pakistan's foreign secretary, and has travelled extensively across Bangladesh, with his most recent visit to Cox's Bazar on May 9. Given his high-profile role, Maroof's abrupt departure has fuelled speculation about the reasons behind his leave. Some observers have questioned whether it reflects a shift in Pakistan's diplomatic strategy or relates to recent regional developments. Maroof assumed his post in Dec 2023.","Pakistan's high commissioner to Bangladesh, Syed Ahmed Maroof, has taken sudden leave. Maroof left Dhaka on May 11, travelling back to Islamabad via Dubai. The Pakistan high commission has not disclosed the expected length of Maroof's leave.","https://static.toiimg.com/thumb/msid-121150889,imgsize-587199,width-400,resizemode-4/121150889.jpg"
"In lungi and wheelchair, ex-Bangladesh President Abdul Hamid flies out to Thailand amid murder case and regime collapse",https://timesofindia.indiatimes.com/world/south-asia/in-lungi-and-wheelchair-ex-bangladesh-president-abdul-hamid-slips-out-amid-murder-case-and-regime-collapse/articleshow/121140908.cms,"Former Bangladeshi President Abdul Hamid has left the country on Thursday, months after the ouster of former Prime Minister Sheikh Hasina during the violent July uprising, according to local media reports.





Nine months after the dramatic toppling of the Sheikh Hasina government in a student-led uprising , former Bangladesh President Abdul Hamid has quietly fled the country, reportedly donning a lungi and wheeled through the airport in a wheelchair in the dead of night.According to Dhaka Post, Hamid boarded a Thai Airways flight at 3:05 am Thursday, accompanied by his wife, brother, and brother-in-law. The image of the once-powerful President leaving in a humble lungi has gone viral, captured by a security camera and now emblematic of the fall of the Awami League.Hamid, who served two terms as President, is reportedly facing a murder charge. But unlike many top Awami League leaders who were arrested at airports or while crossing borders, he appears to have been allowed to leave the country unimpeded.“According to Articles 34 and 102 of the Constitution, no Bangladeshi citizen can be prevented from travelling unless there is a specific ban from the court. We have not received any instructions to ban him. There was no request or application from the police to detain or arrest him in any case,” an airport official told Dhaka Post.Since Sheikh Hasina fled to India following the August 5 uprising, several senior Awami League figures have either been jailed or disappeared. The new interim government is being led by Nobel Laureate Muhammad Yunus Hamid has not been seen in public since the transition.Meanwhile, a political counter-wave is building. Former Prime Minister Khaleda Zia returned to Dhaka last week after medical treatment in London. Her return turned into a massive street rally as thousands of BNP supporters lined the roads from the airport to her residence in Gulshan. She was accompanied by her daughters-in-law and flown home on a special plane sent by Qatar’s Emir Sheikh Tamim bin Hamad Al Thani.Zia’s son Tarique Rahman, who has been living in London for 17 years due to numerous cases filed during Hasina's rule, now leads the BNP from abroad.","Abdul Hamid left the country on Thursday, nine months after the ouster of former Prime Minister Sheikh Hasina. Hamid boarded a Thai Airways flight at 3:05 am Thursday, accompanied by his wife, brother, and brother-in-law. The image of the once-powerful President leaving in a humble lungi has gone viral.","https://static.toiimg.com/thumb/msid-121142525,imgsize-15940,width-400,resizemode-4/121142525.jpg"
ICT investigators file 1st report against ex-Bangladesh PM,https://timesofindia.indiatimes.com/world/south-asia/ict-investigators-file-1st-report-against-ex-bangladesh-pm/articleshow/121125255.cms,"Sheikh Hasina





The investigation agency of International Crimes Tribunal (ICT) on Monday submitted its first report against deposed PM Sheikh Hasina , accusing her of crimes against humanity during last year's July mass uprising.Former home minister Asaduzzaman Khan Kamal and ex-IGP Chowdhury Abdullah Al-Mamun were also named in the report. The investigators handed over the report and supporting documents to chief prosecutor Mohammad Tajul Islam. Hasina faces two additional cases at the tribunal - one involving enforced disappearances and murders during her 15 years in office, and another for killings during a Hefazat-e-Islam rally at Shapla Square in Motijheel in May 2013.",Sheikh Hasina accused of crimes against humanity during last year's mass uprising. Former home minister Asaduzzaman Khan Kamal and ex-IGP Chowdhury Abdullah Al-Mamun also named in the report. Hasina faces two additional cases at the tribunal - one involving enforced disappearances and murders.,"https://static.toiimg.com/thumb/msid-121125289,imgsize-583008,width-400,resizemode-4/121125289.jpg"
Three Iranians charged with suspected espionage in UK,https://timesofindia.indiatimes.com/world/uk/three-iranians-charged-with-suspected-espionage-in-uk/articleshow/121236281.cms,"Represenntative Image (AI)

State threats







LONDON: Three Iranian nationals have appeared in court in London charged with suspected espionage for Iran's intelligence services, UK police said, as the government vowed to boost national security powers.The charges come amid heightened concerns about Iranian activities on UK soil.Home Secretary Yvette Cooper said following the charges that ""Iran must be held to account for its actions"".""We must also strengthen our powers to protect our national security as we will not tolerate growing state threats on our soil,"" she said.The three were all remanded in custody following a hearing at Westminster Magistrates' Court in central London.They were arrested on May 3 in what the capital's Metropolitan police called ""a very complex and fast-moving investigation"", and were due to appear in a London court later on Saturday.They were named as Mostafa Sepahvand, 39, Farhad Javadi Manesh, 44, and Shapoor Qalehali Khani Noori, 55, all with addresses in London.The alleged spying activity took place from August 2024 to February 2025, according to police who confirmed that Iran was the country.""These are extremely serious charges under the National Security Act, which have come about following what has been a very complex and fast-moving investigation,"" said Dominic Murphy, head of the Met's Counter-Terrorism command.""Since the men were arrested two weeks ago, detectives have been working around the clock,"" he added.All three were charged with ""engaging in conduct likely to assist a foreign intelligence service between 14 August 2024 and 16 February 2025,"" the police said.""The foreign state to which the charges relate is Iran,"" the police said in their statement.Sepahvand was also charged with ""surveillance, reconnaissance and open-source research... intending to commit acts, namely serious violence against a person in the United Kingdom.""Manesh and Noori were also charged with ""surveillance and reconnaissance with the intention that acts, namely serious violence against a person in the United Kingdom, would be committed by others.""A fourth man was arrested on May 9 as part of the investigation, but has now been released without charge, the police added in their statement.The National Security Act gives law enforcement greater powers to disrupt ""state threats"" including foreign interference and espionage.In March, Iran became the first country to be placed on an enhanced tier of the Foreign Influence Registration Scheme (FIRS), which aims to boost the UK's national security against covert foreign influences.The measures, due to come into place later this year, will mean that all people working inside the UK for Iran, its intelligence services or the Revolutionary Guard would have to register or face jail.Five Iranian nationals were also arrested on May 3 in connection with an entirely separate investigation, with four of them remaining in custody after warrants of further detention were secured.The four were arrested on suspicion of preparation of a terrorist act, contrary to section five of the Terrorism Act 2006.A fifth was bailed to an unspecified date in May.","Three Iranian nationals have appeared in court in London charged with suspected espionage for Iran's intelligence services. The three were all remanded in custody following a hearing at Westminster Magistrates' Court in central London. They were arrested on May 3 in what the capital's Metropolitan police called ""a very complex and fast-moving investigation""","https://static.toiimg.com/thumb/msid-121236472,imgsize-861353,width-400,resizemode-4/121236472.jpg"
"UK rich list 2025: King Charles’s fortune rises £30 million, Infosys dip dents Sunak’s gains; Hindujas, Reubens lead a shrinking billionaire pack",https://timesofindia.indiatimes.com/world/uk/uk-rich-list-2025-king-charless-fortune-rises-30-million-infosys-dip-dents-sunaks-gains-hindujas-reubens-lead-a-shrinking-billionaire-pack/articleshow/121217850.cms,"Indians dominate the top

Billionaires in retreat





King Charles III and former Prime Minister Rishi Sunak have found themselves side by side, not in politics, but in pounds. Both are now worth an estimated £640 million, earning them the 238th spot on the 2025 Sunday Times Rich List , released Friday.The list, which tracks Britain’s 350 wealthiest individuals and families, reveals a dramatic reshuffling at the top, and signs of financial turbulence rippling through the elite.At 76, King Charles climbed 20 spots from last year, buoyed in part by surging profits from Crown Estate wind farm deals, which doubled returns and boosted the sovereign grant that funds royal activities. Still, most royal assets, including Buckingham Palace, remain off the books as they’re owned “in the right of the Crown,” not personally. His private wealth includes the Balmoral and Sandringham estates, along with an investment portfolio inherited from Queen Elizabeth II.Meanwhile, Sunak’s political exit hasn’t dented his bank balance too much. The former PM has taken up a part-time role at Stanford University and joined the lucrative Washington Speakers Bureau. His wife, Akshata Murty, continues to draw dividends from Infosys, £7.5 million last year, though the tech stock’s recent slide shaved off some value.Despite this, the couple’s fortunes rose just enough to push them up from last year’s 245th place.The Hinduja family holds the crown at the top for a fourth straight year, with an estimated £35.3 billion, even after a £2 billion dip. They’re followed by another Indian-born duo, David and Simon Reuben, who climbed to No. 2 with £26.87 billion.Lakshmi Mittal, the steel magnate behind ArcelorMittal, remains at No. 8 with £15.44 billion, while Anil Agarwal of Vedanta Resources sits at No. 25 with £7.5 billion. Also on the list: Prakash Lohia (No. 31, £6.02 bn), Mohsin and Zuber Issa of Asda and EG Group (No. 32, £6 bn), and Navin and Varsha Engineer (No. 48, £3.45 bn). The Arora brothers and Lord Swraj Paul are also among the top 100.But not everyone’s raking it in. The 2025 list saw the sharpest fall in billionaire numbers in its 37-year history, down to 156 from 165 last year.“This was one of the toughest editions to compile,” said list compiler Robert Watts, blaming Donald Trump’s tariffs and market volatility. “It’s the third straight year of collective wealth decline, and the biggest drop in UK billionaires we’ve ever recorded.”In an increasingly shaky economy, it seems even the richest aren’t immune. But for now, wind farms, Indian billionaires, and a former PM on the lecture circuit are holding their ground.","The Hinduja family holds the crown at the top for a fourth straight year, with an estimated £35.3 billion. David and Simon Reuben climb to No. 2 with £26.87 billion. Lakshmi Mittal, the steel magnate behind ArcelorMittal, remains at No. 8.","https://static.toiimg.com/thumb/msid-121217906,imgsize-901838,width-400,resizemode-4/121217906.jpg"
Author Salman Rushdie attacker sentenced to 25 years in prison in 2022 stabbing case,https://timesofindia.indiatimes.com/world/uk/author-salman-rushdie-attacker-sentenced-to-25-years-in-prison-in-2022-stabbing-case/articleshow/121216239.cms,"



The man who stabbed acclaimed author Salman Rushdie on stage during a 2022 lecture in western New York has been sentenced to 25 years in prison. Hadi Matar , 27, was convicted in February of attempted murder and assault after attacking Rushdie as he prepared to speak at the Chautauqua Institution The brutal assault left Rushdie, 77, blind in one eye and seriously injured. He was stabbed over a dozen times in the head and torso. Matar also wounded another man on stage. Though Rushdie did not attend Friday’s sentencing, he submitted a victim impact statement. He had previously testified, recounting the harrowing moment he believed he was going to die.Before sentencing, Matar made a brief statement criticizing Rushdie and invoking free speech, calling the author a “hypocrite.” He received the maximum penalty: 25 years for the attack on Rushdie and seven years for injuring the other victim. The sentences will run concurrently, as both injuries occurred during the same incident, said Chautauqua County District Attorney Jason Schmidt.Schmidt argued that Matar had deliberately planned the attack to cause maximum harm — not just to Rushdie, but to the audience of over 1,400 people present.Defense attorney Nathaniel Barone countered that Matar had no prior criminal record and suggested a lighter sentence of 12 years, arguing the audience members were not direct victims.Rushdie spent nearly five weeks in hospitals and rehabilitation centers following the attack. He later detailed his recovery in his 2024 memoir, Knife.Matar, a U.S. citizen from New Jersey, is also facing a federal trial on terrorism charges. Prosecutors say the stabbing was an attempt to carry out a decades-old fatwa issued in 1989 by Iranian leader Ayatollah Ruhollah Khomeini after the publication of Rushdie’s controversial novel, The Satanic Verses. The fatwa, which called for Rushdie’s death, was condemned internationally, though Iran later said it would no longer enforce it.According to prosecutors, Matar believed the edict was still valid and claimed it had been reaffirmed by Hezbollah leader Hassan Nasrallah in 2006. Matar has pleaded not guilty to federal charges of providing material support to terrorists and committing terrorism that crosses national boundaries.Video evidence shown during the state trial captured the moment of the attack. Matar is seen approaching Rushdie from behind and stabbing him repeatedly as the audience screamed. The two struggled on stage before being separated by onlookers.Jurors reached their guilty verdict after less than two hours of deliberation.","Hadi Matar, 27, was convicted in February of attempted murder and assault after attacking Rushdie as he prepared to speak at the Chautauqua Institution. The brutal assault left Rushdie, 77, blind in one eye and seriously injured. Matar also wounded another man on stage.","https://static.toiimg.com/thumb/msid-121216224,imgsize-32376,width-400,resizemode-4/121216224.jpg"
Fire at a former UK military base kills 2 firefighters and a civilian,https://timesofindia.indiatimes.com/world/uk/fire-at-a-former-uk-military-base-kills-2-firefighters-and-a-civilian/articleshow/121210000.cms,"Fire at a former UK military base kills 2 firefighters and a civilian





Two firefighters and a civilian were killed in a blaze at a former British military base that is now used to commemorate the history of aviation and motor sports, officials said Friday.The fire broke out Thursday in a large warehouse at the former Royal Air Force base in Bicester, near Oxford. Giant plumes of smoke could be seen for miles and witnesses reported hearing explosions.Two other firefighters were hospitalized with serious injuries, Oxfordshire County Council said.""Devastating news,"" Prime Minister Keir Starmer said on the X social media platform. ""The bravery of our firefighters is astounding. Hoping those in hospital make a full and swift recovery.""Crews had the fire under control Friday morning but remained at the scene.","The fire broke out Thursday in a large warehouse at the former Royal Air Force base in Bicester. Giant plumes of smoke could be seen for miles and witnesses reported hearing explosions. Prime Minister Keir Starmer: ""The bravery of our firefighters is astounding""","https://static.toiimg.com/thumb/msid-121210119,imgsize-1273706,width-400,resizemode-4/121210119.jpg"
